dim1,dim1,Rank,logRank,ClusterNo,ClusterSize,noOfNearestNeighbour
447.425995,58.319,96.0,1.9867717342662448,42,612,6
572.426025,462.510986,0.0,0.0,31,2167,6
258.924988,265.519989,0.0,0.0,17,2676,10
63.058998,288.994995,0.0,0.0,17,2676,8
281.143005,169.615005,0.0,0.0,12,1025,9
173.899002,406.761993,0.0,0.0,17,2676,9
184.904999,264.567993,0.0,0.0,17,2676,13
437.489014,308.860992,0.0,0.0,17,2676,10
176.628998,350.002014,1060.0,3.025715383901341,19,342,5
188.835999,417.102997,0.0,0.0,17,2676,10
635.244995,103.794998,0.0,0.0,31,2167,2
332.428009,252.470993,0.0,0.0,17,2676,5
575.153015,166.684998,48.0,1.6901960800285136,22,579,3
28.910999,99.315002,2510.0,3.3998467127129226,8,936,9
639.625977,144.365997,0.0,0.0,31,2167,5
487.128998,71.482002,485.0,2.6866362692622934,42,612,10
303.842987,139.386993,0.0,0.0,12,1025,4
618.075012,456.074005,0.0,0.0,31,2167,7
624.702026,413.612,0.0,0.0,31,2167,6
154.880997,421.634003,0.0,0.0,17,2676,3
176.865997,371.907013,15.0,1.2041199826559248,19,342,15
620.955017,248.046997,0.0,0.0,31,2167,1
188.617996,96.299004,43725.0,4.640739750443814,8,936,4
29.804001,307.13501,0.0,0.0,17,2676,7
472.289001,170.257996,429.0,2.6334684555795866,42,612,8
382.580994,419.315002,0.0,0.0,17,2676,8
555.840027,182.671997,4827.0,3.6837672614253116,22,579,5
339.920013,320.062012,0.0,0.0,2,276,4
548.47998,416.313995,0.0,0.0,31,2167,7
124.597,113.790001,0.0,0.0,8,936,7
156.770996,296.410004,0.0,0.0,17,2676,4
154.257996,164.539993,0.0,0.0,12,1025,6
331.93399,363.894012,261.0,2.4183012913197452,2,276,5
270.471985,438.174011,0.0,0.0,17,2676,11
565.859985,459.45401,0.0,0.0,31,2167,7
279.119995,163.332001,0.0,0.0,12,1025,10
439.256989,74.560997,175.0,2.24551266781415,42,612,11
625.301025,232.052994,0.0,0.0,31,2167,3
639.198975,142.087997,0.0,0.0,31,2167,8
549.065979,385.596985,0.0,0.0,31,2167,7
365.873993,366.731995,0.0,0.0,2,276,3
560.664978,422.687012,0.0,0.0,31,2167,8
669.760986,339.394989,3.0,0.6020599913279624,26,230,6
431.372009,364.029999,0.0,0.0,17,2676,8
167.942001,409.218994,0.0,0.0,17,2676,10
204.162994,424.799988,0.0,0.0,17,2676,10
508.425995,61.924,3791.0,3.5788683286660286,42,612,6
127.968002,286.834015,0.0,0.0,17,2676,12
295.398987,281.73999,0.0,0.0,17,2676,4
250.442993,147.494003,0.0,0.0,12,1025,6
44.139999,380.735992,0.0,0.0,17,2676,8
571.289978,279.720001,0.0,0.0,31,2167,5
337.829987,432.332001,0.0,0.0,17,2676,5
323.888,89.833,328.0,2.5171958979499744,8,936,9
102.459999,419.402008,0.0,0.0,17,2676,5
301.722992,105.178001,16.0,1.2304489213782739,8,936,6
446.471008,303.576996,0.0,0.0,17,2676,5
353.395996,329.170013,251.0,2.401400540781544,2,276,6
262.822998,228.669998,0.0,0.0,10,4,3
444.988007,163.518005,476.0,2.678518379040114,42,612,10
561.731018,299.259003,0.0,0.0,31,2167,10
624.85498,360.424011,0.0,0.0,27,5,3
51.570999,386.960999,0.0,0.0,17,2676,7
168.675995,280.826996,0.0,0.0,17,2676,7
150.819,430.199005,0.0,0.0,17,2676,10
633.843994,84.471001,0.0,0.0,31,2167,9
576.538025,406.631989,0.0,0.0,31,2167,7
626.671021,254.994995,0.0,0.0,31,2167,4
69.746002,302.79599,0.0,0.0,17,2676,6
44.477001,102.126999,448.0,2.6522463410033232,8,936,4
612.250977,219.246994,0.0,0.0,31,2167,10
423.694,134.559998,17.0,1.255272505103306,42,612,6
502.584991,246.656998,327.0,2.515873843711679,22,579,5
105.453003,149.427994,0.0,0.0,12,1025,7
450.641998,70.155998,8868.0,3.947874654897698,42,612,8
46.813,352.38501,0.0,0.0,17,2676,4
105.157997,181.440002,0.0,0.0,12,1025,6
541.955994,125.613998,109.0,2.041392685158225,22,579,6
554.132996,189.464005,0.0,0.0,22,579,2
674.367004,345.447998,27.0,1.4471580313422192,26,230,4
61.714001,69.726997,0.0,0.0,8,936,4
642.867981,221.354004,0.0,0.0,31,2167,5
274.175995,404.820007,0.0,0.0,17,2676,6
565.289978,411.55899,0.0,0.0,31,2167,6
395.410004,390.354004,0.0,0.0,17,2676,7
108.851997,390.489014,0.0,0.0,17,2676,10
205.093994,245.335999,0.0,0.0,17,2676,3
447.102997,142.335999,8396.0,3.924124153185825,42,612,11
605.976013,211.039993,0.0,0.0,31,2167,6
370.247009,400.444,0.0,0.0,17,2676,5
393.15799,414.061005,0.0,0.0,17,2676,5
571.523987,413.035004,0.0,0.0,31,2167,1
336.718994,335.237,9.0,1.0,2,276,7
285.916992,265.77301,0.0,0.0,17,2676,10
99.057999,268.003998,0.0,0.0,17,2676,9
523.963989,438.921997,0.0,0.0,31,2167,8
437.015991,108.485001,0.0,0.0,42,612,6
251.358994,71.207001,878.0,2.9439888750737717,8,936,4
625.544006,272.036011,0.0,0.0,31,2167,7
623.372009,112.561996,0.0,0.0,31,2167,4
343.033997,353.608002,0.0,0.0,2,276,2
261.696991,101.720001,2674.0,3.427323786357247,8,936,11
305.81601,76.428001,701.0,2.846337112129805,8,936,7
568.804016,164.184998,158.0,2.2013971243204513,22,579,8
598.784973,294.545013,0.0,0.0,31,2167,4
672.455017,333.962006,10.0,1.0413926851582251,26,230,5
326.088989,76.594002,99.0,2.0,8,936,8
639.757996,87.478996,0.0,0.0,31,2167,9
410.708008,285.971985,0.0,0.0,17,2676,4
135.501999,83.738998,33246.0,4.521752463406764,8,936,4
217.774002,108.974998,71.0,1.8573324964312685,8,936,9
538.195007,129.959,767.0,2.885361220031512,22,579,8
231.061996,68.763,96.0,1.9867717342662448,8,936,5
65.550003,80.113998,196.0,2.294466226161593,8,936,7
214.916,246.544006,0.0,0.0,17,2676,7
460.333008,87.264,0.0,0.0,42,612,5
231.442993,102.337997,118.0,2.0755469613925306,8,936,8
282.247986,264.950989,0.0,0.0,17,2676,10
32.117001,109.217003,0.0,0.0,8,936,3
550.481018,156.082001,1212.0,3.083860800866573,22,579,10
645.726013,169.095001,0.0,0.0,31,2167,10
118.325996,292.673004,0.0,0.0,17,2676,5
331.139008,270.07901,0.0,0.0,17,2676,8
420.985992,292.769012,0.0,0.0,17,2676,8
667.984009,349.415009,33.0,1.5314789170422551,26,230,6
545.117981,305.188995,0.0,0.0,31,2167,5
628.612,103.540001,0.0,0.0,31,2167,4
376.122009,300.585999,0.0,0.0,17,2676,3
329.54599,254.238007,0.0,0.0,17,2676,6
328.291992,101.574997,1.0,0.3010299956639812,8,936,12
90.343002,70.324997,0.0,0.0,8,936,6
449.315002,316.324005,0.0,0.0,17,2676,8
159.005997,80.808998,0.0,0.0,8,936,4
315.127991,165.042007,0.0,0.0,12,1025,7
559.987,295.459991,0.0,0.0,31,2167,9
15.11,364.417999,0.0,0.0,17,2676,5
269.71701,160.257996,0.0,0.0,12,1025,10
207.354004,140.296005,0.0,0.0,12,1025,5
340.227997,342.928986,15.0,1.2041199826559248,2,276,9
656.952026,150.522995,0.0,0.0,31,2167,4
489.031006,69.125,796.0,2.9014583213961123,42,612,6
216.757004,194.188995,0.0,0.0,0,4,3
645.841003,241.889008,0.0,0.0,31,2167,3
588.025024,419.772003,0.0,0.0,31,2167,4
326.563995,381.272003,0.0,0.0,1,31,3
321.053009,266.501007,0.0,0.0,17,2676,6
376.100006,299.845001,0.0,0.0,17,2676,4
502.743011,83.634003,0.0,0.0,42,612,4
446.130005,92.921997,11531.0,4.06190463371617,42,612,4
292.218994,106.843002,0.0,0.0,8,936,3
518.846985,225.565002,19.0,1.3010299956639813,22,579,9
437.638,120.246002,11913.0,4.076057595762826,42,612,6
550.489014,169.343002,4495.0,3.652826302561005,22,579,5
96.237,186.029007,0.0,0.0,12,1025,4
241.729996,282.281006,0.0,0.0,17,2676,5
509.192993,361.078003,0.0,0.0,31,2167,9
61.027,322.162994,0.0,0.0,17,2676,5
38.411999,102.886002,14.0,1.1760912590556813,8,936,7
87.907997,381.977997,0.0,0.0,17,2676,9
640.127991,195.589005,0.0,0.0,31,2167,6
501.143005,118.434998,4.0,0.6989700043360189,22,579,9
156.841003,123.403,0.0,0.0,24,4,3
272.609985,83.694,1959.0,3.292256071356476,8,936,4
140.806,105.144997,153.0,2.187520720836463,8,936,11
535.768005,87.931999,0.0,0.0,42,612,9
264.144012,105.375,2724.0,3.4353665066126613,8,936,9
502.451996,135.084,259.0,2.4149733479708178,22,579,8
463.971008,62.674999,39.0,1.6020599913279623,42,612,7
331.738007,272.627991,0.0,0.0,17,2676,5
551.45697,239.132004,29.0,1.4771212547196624,22,579,9
329.897003,171.932999,0.0,0.0,12,1025,8
532.861023,366.229004,0.0,0.0,31,2167,6
637.68103,406.355988,0.0,0.0,31,2167,11
18.958,371.421997,0.0,0.0,17,2676,5
308.959991,417.742004,0.0,0.0,17,2676,8
127.350998,171.348999,0.0,0.0,12,1025,5
620.14502,394.865997,0.0,0.0,31,2167,10
48.585999,304.01001,0.0,0.0,17,2676,8
524.507019,452.489014,0.0,0.0,31,2167,3
643.814026,70.362,0.0,0.0,31,2167,8
37.978001,377.388,0.0,0.0,17,2676,4
365.976013,277.790009,0.0,0.0,17,2676,9
493.311005,132.279999,29.0,1.4771212547196624,22,579,8
94.069,285.881012,0.0,0.0,17,2676,10
37.458,140.052994,0.0,0.0,12,1025,9
176.322998,320.221008,1.0,0.3010299956639812,19,342,7
109.017998,282.5,0.0,0.0,17,2676,9
613.72998,180.727005,0.0,0.0,31,2167,7
107.994003,75.057999,0.0,0.0,8,936,6
629.250977,148.397995,0.0,0.0,31,2167,11
266.924988,253.003006,0.0,0.0,17,2676,7
281.859985,417.162994,0.0,0.0,17,2676,7
485.006012,245.822998,0.0,0.0,22,579,5
142.751007,290.506012,0.0,0.0,17,2676,5
497.582001,157.123001,291.0,2.4653828514484184,42,612,8
540.606018,460.141998,0.0,0.0,31,2167,2
522.236023,435.468994,0.0,0.0,31,2167,10
558.075989,183.121002,1735.0,3.239549720840473,22,579,4
32.216999,383.799988,0.0,0.0,17,2676,6
536.620972,448.562988,0.0,0.0,31,2167,6
614.034973,212.438995,0.0,0.0,31,2167,9
231.649002,64.663002,0.0,0.0,8,936,2
158.962006,88.723,37.0,1.5797835966168101,8,936,6
125.738998,418.415985,0.0,0.0,17,2676,8
600.872009,260.058014,0.0,0.0,31,2167,3
223.710007,276.231995,0.0,0.0,17,2676,9
318.380005,316.390015,78.0,1.8976270912904414,2,276,4
118.477997,389.855988,0.0,0.0,17,2676,8
44.773998,160.513,0.0,0.0,12,1025,2
65.627998,76.130997,14.0,1.1760912590556813,8,936,9
118.361,423.502991,0.0,0.0,17,2676,5
156.522995,355.480988,72.0,1.863322860120456,19,342,10
94.662003,393.710999,0.0,0.0,17,2676,6
398.127991,413.946014,0.0,0.0,17,2676,5
133.171005,400.63501,0.0,0.0,17,2676,8
47.563999,87.391998,4891.0,3.689486448364248,8,936,5
196.876007,96.442001,38502.0,4.585494569318544,8,936,7
423.127991,135.835007,18.0,1.2787536009528289,42,612,7
490.376007,60.238998,13.0,1.146128035678238,42,612,7
653.458008,77.614998,0.0,0.0,31,2167,7
111.848999,277.355011,0.0,0.0,17,2676,6
318.515991,76.836998,16.0,1.2304489213782739,8,936,8
376.001007,303.019012,0.0,0.0,17,2676,3
561.164001,309.695007,0.0,0.0,31,2167,6
425.748993,85.653,0.0,0.0,42,612,2
590.71698,273.613007,0.0,0.0,31,2167,8
29.863001,158.281006,0.0,0.0,12,1025,5
484.632996,225.621994,1057.0,3.024485667699167,22,579,5
126.307999,430.76001,0.0,0.0,17,2676,5
114.166,68.586998,0.0,0.0,7,17,3
649.947998,333.167999,63.0,1.806179973983887,26,230,7
615.640015,148.389008,0.0,0.0,31,2167,6
301.065002,72.014,42.0,1.6334684555795864,8,936,4
301.92099,271.080994,0.0,0.0,17,2676,7
349.998993,267.609985,0.0,0.0,17,2676,13
33.428001,138.069,0.0,0.0,12,1025,8
568.921997,217.768997,0.0,0.0,22,579,1
176.647003,175.237,0.0,0.0,12,1025,11
162.910004,380.566986,411.0,2.6148972160331345,19,342,4
578.552002,176.175995,83.0,1.9242792860618816,22,579,2
306.347992,328.488007,0.0,0.0,2,276,4
406.476013,376.234985,0.0,0.0,17,2676,9
354.041992,271.23999,0.0,0.0,17,2676,10
359.970001,140.151001,0.0,0.0,36,4,2
301.562012,255.751007,0.0,0.0,17,2676,5
491.700012,235.598007,505.0,2.7041505168397992,22,579,4
464.897003,343.644012,0.0,0.0,17,2676,6
597.122986,251.996994,0.0,0.0,31,2167,7
168.091995,331.829987,8.0,0.9542425094393249,19,342,5
32.216,303.695007,0.0,0.0,17,2676,7
268.80899,157.742004,0.0,0.0,12,1025,6
157.632004,384.822998,10.0,1.0413926851582251,19,342,4
559.416992,325.26001,0.0,0.0,31,2167,14
439.040985,385.264008,0.0,0.0,17,2676,7
543.89502,320.299988,0.0,0.0,31,2167,10
330.790009,101.286003,13.0,1.146128035678238,8,936,11
276.247986,253.026001,0.0,0.0,17,2676,3
313.929993,283.078003,0.0,0.0,17,2676,2
152.639999,112.135002,2439.0,3.387389826338729,8,936,7
301.041992,143.709,0.0,0.0,12,1025,10
674.89502,358.519989,0.0,0.0,26,230,2
570.64801,462.231995,0.0,0.0,31,2167,7
531.364014,141.884995,3.0,0.6020599913279624,22,579,8
157.923004,226.324005,0.0,0.0,11,5,3
235.505997,405.515015,0.0,0.0,17,2676,8
649.896973,326.714996,23.0,1.380211241711606,26,230,8
343.006989,346.292999,520.0,2.7168377232995247,2,276,10
209.552002,342.200989,0.0,0.0,19,342,5
98.257004,270.518005,0.0,0.0,17,2676,7
321.181,331.062988,1.0,0.3010299956639812,2,276,6
319.171997,431.364014,0.0,0.0,17,2676,10
615.843994,139.406006,0.0,0.0,31,2167,9
35.126999,320.063995,0.0,0.0,17,2676,7
566.338989,452.329987,0.0,0.0,31,2167,3
311.420013,144.998993,0.0,0.0,12,1025,8
143.621994,357.248993,5.0,0.7781512503836436,19,342,7
423.173004,123.603996,36.0,1.568201724066995,42,612,9
560.380005,429.223999,0.0,0.0,31,2167,10
32.414001,371.342987,0.0,0.0,17,2676,7
332.697998,260.872986,0.0,0.0,17,2676,7
118.494003,404.317993,0.0,0.0,17,2676,7
427.38501,281.989014,0.0,0.0,17,2676,8
357.929993,262.003998,0.0,0.0,17,2676,13
589.452026,309.516998,0.0,0.0,31,2167,5
548.843994,142.901001,1124.0,3.0511525224473814,22,579,4
556.419983,442.464996,0.0,0.0,31,2167,14
193.835007,273.964996,0.0,0.0,17,2676,8
652.023987,349.985992,0.0,0.0,26,230,9
651.46698,439.441986,0.0,0.0,31,2167,10
501.01001,56.181999,5592.0,3.747644819328248,42,612,6
446.989014,60.667999,485.0,2.6866362692622934,42,612,6
151.302002,412.161011,0.0,0.0,17,2676,9
609.700989,171.227005,0.0,0.0,31,2167,4
111.487999,393.994995,0.0,0.0,17,2676,13
642.546021,407.834991,0.0,0.0,31,2167,8
129.550003,345.552002,453.0,2.6570558528571038,19,342,7
162.007996,73.113998,115.0,2.0644579892269186,8,936,4
293.697998,174.442993,0.0,0.0,12,1025,5
182.820007,262.859985,0.0,0.0,17,2676,9
453.824005,56.455002,934.0,2.9708116108725178,42,612,8
561.513,407.343994,0.0,0.0,31,2167,11
470.670013,329.649994,0.0,0.0,17,2676,5
653.791016,453.915009,0.0,0.0,31,2167,6
566.252014,376.006012,0.0,0.0,31,2167,5
244.632996,164.615005,0.0,0.0,12,1025,6
642.737976,349.950989,86.0,1.9395192526186185,26,230,10
615.148987,287.348999,0.0,0.0,31,2167,8
114.203003,173.901993,0.0,0.0,12,1025,9
574.690979,436.981995,0.0,0.0,31,2167,6
308.653992,346.355011,51.0,1.7160033436347992,2,276,14
340.752991,266.794006,0.0,0.0,17,2676,3
566.208984,304.914001,0.0,0.0,31,2167,10
619.372986,178.822006,0.0,0.0,31,2167,4
327.93399,435.674988,0.0,0.0,17,2676,6
614.940002,155.576996,0.0,0.0,31,2167,7
655.028015,110.553001,0.0,0.0,31,2167,5
662.413025,418.669006,0.0,0.0,31,2167,5
228.529007,280.138,0.0,0.0,17,2676,7
154.367996,282.101013,0.0,0.0,17,2676,5
297.381989,85.728996,1999.0,3.3010299956639813,8,936,6
447.145996,356.751007,0.0,0.0,17,2676,11
221.889008,249.483994,0.0,0.0,17,2676,4
613.794006,428.565002,0.0,0.0,31,2167,4
574.810974,277.845001,0.0,0.0,31,2167,4
436.160004,99.510002,0.0,0.0,42,612,7
437.222992,89.015999,80.0,1.9084850188786497,42,612,5
113.246002,69.092003,0.0,0.0,7,17,3
274.811005,270.851013,0.0,0.0,17,2676,5
270.22699,72.955002,0.0,0.0,8,936,2
459.612,353.61499,0.0,0.0,17,2676,5
607.416016,188.376999,0.0,0.0,31,2167,7
77.044998,164.914993,0.0,0.0,12,1025,8
177.945007,173.751999,0.0,0.0,12,1025,14
281.891998,246.804001,0.0,0.0,17,2676,5
217.514999,147.199005,0.0,0.0,12,1025,6
255.876999,411.838989,0.0,0.0,17,2676,9
302.044006,102.431,323.0,2.510545010206612,8,936,6
497.048004,88.247002,43.0,1.6434526764861874,42,612,4
619.976013,390.391998,0.0,0.0,31,2167,11
77.896004,166.356003,0.0,0.0,12,1025,7
505.604004,80.586998,0.0,0.0,42,612,3
507.252014,354.371002,0.0,0.0,31,2167,11
287.368988,434.235992,0.0,0.0,17,2676,5
194.804001,325.130005,0.0,0.0,19,342,3
532.534973,124.962997,113.0,2.0569048513364727,22,579,13
333.868011,312.928009,0.0,0.0,2,276,5
583.333984,434.196014,0.0,0.0,31,2167,8
557.29303,465.752014,0.0,0.0,31,2167,6
131.330994,362.040985,12.0,1.1139433523068367,19,342,6
450.714996,341.359985,0.0,0.0,17,2676,6
130.994995,408.988007,0.0,0.0,17,2676,4
570.48999,381.540009,0.0,0.0,31,2167,7
61.591999,402.351013,0.0,0.0,17,2676,10
545.450012,137.990997,1698.0,3.230193378869046,22,579,5
132.427002,417.56601,0.0,0.0,17,2676,7
163.835007,319.752991,7.0,0.9030899869919435,19,342,5
188.238998,258.147003,0.0,0.0,17,2676,4
624.719971,96.987999,0.0,0.0,31,2167,4
601.999023,319.717987,0.0,0.0,30,4,3
235.718002,168.427002,0.0,0.0,12,1025,9
533.736023,319.194,0.0,0.0,31,2167,5
370.523987,259.580994,0.0,0.0,17,2676,10
284.233002,167.729004,0.0,0.0,12,1025,7
46.882999,367.903992,0.0,0.0,17,2676,2
327.372009,370.600006,98.0,1.99563519459755,2,276,2
244.005997,266.403015,0.0,0.0,17,2676,5
172.348999,160.035004,0.0,0.0,12,1025,9
221.867996,175.617996,0.0,0.0,12,1025,3
24.809999,161.423004,0.0,0.0,12,1025,8
129.098007,94.200996,176.0,2.247973266361807,8,936,9
536.335999,125.359001,119.0,2.0791812460476247,22,579,13
333.834015,319.083008,30.0,1.4913616938342726,2,276,4
508.947998,215.783005,20.0,1.3222192947339193,22,579,5
124.917,416.612,0.0,0.0,17,2676,8
428.643005,146.550995,331.0,2.5211380837040362,42,612,8
461.247986,368.246002,0.0,0.0,17,2676,4
113.533997,112.146004,134.0,2.130333768495006,8,936,7
331.479004,158.473007,0.0,0.0,12,1025,2
172.776001,173.341003,0.0,0.0,12,1025,10
233.212997,181.654999,0.0,0.0,12,1025,7
456.451996,70.103996,1024.0,3.010723865391773,42,612,9
279.993988,430.949005,0.0,0.0,17,2676,5
528.375977,135.248993,808.0,2.9079485216122722,22,579,10
563.755981,313.53299,0.0,0.0,31,2167,7
602.413025,194.268997,0.0,0.0,31,2167,7
103.212997,177.054001,0.0,0.0,12,1025,6
569.591003,367.880005,0.0,0.0,31,2167,3
71.598,102.415001,96.0,1.9867717342662448,8,936,9
111.065002,283.924988,0.0,0.0,17,2676,4
26.872999,170.354996,0.0,0.0,12,1025,9
525.190979,87.662003,16.0,1.2304489213782739,42,612,6
273.68399,164.649002,0.0,0.0,12,1025,15
87.222,157.335007,0.0,0.0,12,1025,8
287.026001,144.792007,0.0,0.0,12,1025,4
481.980011,327.834015,0.0,0.0,17,2676,2
382.796997,290.97699,0.0,0.0,17,2676,8
552.81897,303.341003,0.0,0.0,31,2167,9
285.114014,177.119003,0.0,0.0,12,1025,6
153.223999,430.683014,0.0,0.0,17,2676,13
444.596985,345.322998,0.0,0.0,17,2676,6
209.018997,344.023987,0.0,0.0,19,342,5
351.915985,358.787994,0.0,0.0,2,276,4
76.828003,153.210007,0.0,0.0,12,1025,6
523.702026,126.336998,809.0,2.90848501887865,22,579,7
41.766998,179.408005,0.0,0.0,12,1025,6
105.872002,76.864998,29024.0,4.4627722284106115,8,936,10
270.420013,325.679993,0.0,0.0,45,4,3
75.863998,370.152008,0.0,0.0,17,2676,3
377.807007,412.424011,0.0,0.0,17,2676,9
315.559998,313.355011,9.0,1.0,2,276,4
529.140015,298.157013,0.0,0.0,31,2167,7
216.906998,378.682007,0.0,0.0,44,4,2
249.533005,260.118011,0.0,0.0,17,2676,8
226.285995,432.519989,0.0,0.0,17,2676,4
58.375,401.90799,0.0,0.0,17,2676,7
245.753006,269.661987,0.0,0.0,17,2676,3
354.276001,266.098999,0.0,0.0,17,2676,12
564.984985,466.01001,0.0,0.0,31,2167,4
265.56601,436.523987,0.0,0.0,17,2676,12
612.879028,258.661011,0.0,0.0,31,2167,8
84.085999,176.785995,0.0,0.0,12,1025,7
320.515991,87.992996,511.0,2.709269960975831,8,936,9
301.790985,345.386993,16.0,1.2304489213782739,2,276,4
293.678009,273.285004,0.0,0.0,17,2676,11
160.548004,255.416,0.0,0.0,17,2676,4
442.157013,311.945007,0.0,0.0,17,2676,8
489.078003,161.763,32.0,1.5185139398778875,42,612,11
672.278015,438.864014,0.0,0.0,31,2167,8
565.997009,441.990997,0.0,0.0,31,2167,9
496.216003,415.569,0.0,0.0,46,4,3
261.516998,243.820999,0.0,0.0,17,2676,4
636.494995,129.319,0.0,0.0,31,2167,3
431.209015,147.042999,1139.0,3.0569048513364727,42,612,12
535.830994,439.656006,0.0,0.0,31,2167,6
268.028992,99.763,311.0,2.494154594018443,8,936,12
587.963013,289.109985,0.0,0.0,31,2167,14
592.762024,290.513,0.0,0.0,31,2167,10
236.880997,178.498001,0.0,0.0,12,1025,9
362.238007,267.716003,0.0,0.0,17,2676,9
585.596008,282.105011,0.0,0.0,31,2167,4
66.769997,366.289001,0.0,0.0,17,2676,5
216.153,132.516006,0.0,0.0,12,1025,3
500.019989,138.520004,0.0,0.0,22,579,3
132.061996,338.832001,115.0,2.0644579892269186,19,342,6
585.280029,294.417999,0.0,0.0,31,2167,15
648.85498,454.813995,0.0,0.0,31,2167,3
65.089996,167.947998,0.0,0.0,12,1025,6
57.476002,175.723007,0.0,0.0,12,1025,7
32.723,86.389,732.0,2.8651039746411278,8,936,7
324.230011,378.95401,0.0,0.0,1,31,5
282.054993,71.641998,4.0,0.6989700043360189,8,936,7
373.096985,340.763,22.0,1.3617278360175928,2,276,6
656.533997,127.134003,0.0,0.0,31,2167,7
195.906006,144.188995,0.0,0.0,12,1025,9
376.471985,433.039001,0.0,0.0,17,2676,2
305.040985,250.498001,0.0,0.0,17,2676,3
563.450012,433.303009,0.0,0.0,31,2167,8
64.557999,377.10199,0.0,0.0,17,2676,5
309.118988,321.985992,60.0,1.7853298350107671,2,276,6
670.507996,428.309998,0.0,0.0,31,2167,7
70.422997,375.893005,0.0,0.0,17,2676,4
613.565979,296.425995,0.0,0.0,31,2167,3
427.46701,105.628998,775.0,2.8898617212581885,42,612,5
504.68399,118.564003,0.0,0.0,22,579,13
645.026978,443.565002,0.0,0.0,31,2167,11
637.439026,318.289001,40.0,1.6127838567197355,26,230,5
634.971985,268.94101,0.0,0.0,31,2167,10
237.710999,415.536987,0.0,0.0,17,2676,5
561.010986,278.402008,0.0,0.0,31,2167,5
220.416,256.351013,0.0,0.0,17,2676,6
153.865997,360.056,0.0,0.0,19,342,4
216.279007,430.358002,0.0,0.0,17,2676,4
345.423004,339.683014,64.0,1.8129133566428555,2,276,11
44.414001,181.393005,0.0,0.0,12,1025,4
218.970993,97.700996,2002.0,3.3016809492935764,8,936,8
111.591003,270.011993,0.0,0.0,17,2676,11
364.721985,417.610992,0.0,0.0,5,11,4
658.924011,398.066986,0.0,0.0,31,2167,7
150.692993,418.42099,0.0,0.0,17,2676,5
602.372986,453.471985,0.0,0.0,31,2167,6
627.213989,424.186005,0.0,0.0,31,2167,5
583.817993,296.593994,0.0,0.0,31,2167,11
641.974976,309.856995,0.0,0.0,26,230,9
501.71701,341.031006,0.0,0.0,31,2167,4
534.666992,379.769989,0.0,0.0,31,2167,7
125.990997,73.056,0.0,0.0,7,17,7
582.758972,275.959015,0.0,0.0,31,2167,5
23.087,331.747009,0.0,0.0,17,2676,5
636.544006,250.753006,0.0,0.0,31,2167,3
116.023003,401.087006,0.0,0.0,17,2676,13
661.619995,150.406998,0.0,0.0,31,2167,5
54.673,76.752998,99.0,2.0,8,936,7
77.167,169.544998,0.0,0.0,12,1025,7
221.356995,257.312988,0.0,0.0,17,2676,7
331.30899,430.457001,0.0,0.0,17,2676,2
635.14801,78.228996,0.0,0.0,31,2167,8
513.606995,120.024002,28.0,1.462397997898956,22,579,7
504.421997,340.161987,0.0,0.0,31,2167,7
111.308998,162.809006,0.0,0.0,12,1025,6
97.557999,259.507996,0.0,0.0,17,2676,1
629.862976,273.309998,0.0,0.0,31,2167,8
608.911011,199.544006,0.0,0.0,31,2167,10
515.357971,119.684998,0.0,0.0,22,579,6
132.483994,72.434998,0.0,0.0,7,17,7
43.855,302.149994,0.0,0.0,17,2676,8
216.292007,437.391998,0.0,0.0,17,2676,6
130.283997,73.427002,0.0,0.0,7,17,7
